idcar_nat,tmaille,ind,men,men_pauv,men_1ind,men_5ind,men_prop,men_fmp,ind_snv,men_surf,men_coll,men_mais,log_av45,log_45_70,log_70_90,log_ap90,log_inc,log_soc,ind_0_3,ind_4_5,ind_6_10,ind_11_17,ind_18_24,ind_25_39,ind_40_54,ind_55_64,ind_65_79,ind_80p,ind_inc
CRS5490RES1000mN1596000E728000,1000,649.5,335,103,150,9,170,58,12475767.7,23555,166,169,7,63.9,54.1,196,14,49,13,5,30,49.5,37,52,152,112,156,42,1
CRS5490RES1000mN1596000E729000,1000,174,93,22,39,2,47.9,16.1,3848251.9,5898,42,51,0,0,10,80,3,0,7,3,11.5,15.6,3,21,36.9,35,38,3,0
CRS5490RES1000mN1597000E728000,1000,133,88.9,25.1,57.9,0,60,6,2689641.7,5925,34,54.9,2,5,48,27.9,6,0,3,1,1,5,4,10,32.9,20,41,15.1,0
CRS5490RES1000mN1597000E729000,1000,50,29,8,11.9,0,20.1,3.9,1182579.1,2428.1,10,19,0.9,1.1,9.1,15.9,2,0,0,0.9,1.1,1.8,2,5,7.9,9.1,19,3.2,0
CRS5490RES1000mN1598000E730000,1000,218,91.1,29.9,34.9,10.1,56,16,4245190.1,7783.2,21.9,69.2,1,7,23,51.1,9,0,2.9,8.8,7.8,16,13.2,15,56.9,37.2,44.1,16.1,0
CRS5490RES1000mN1598000E731000,1000,60,26,8,6,0,22,7,1224356.9,2545,0,26,0,0,11,15,0,0,0,0,1,8.9,5.9,2,19,4,14.2,5,0
CRS5490RES1000mN1599000E730000,1000,60,31.1,12.9,12.1,1,13,6.1,1037015,2492.1,3,28.1,1.8,6.1,6.1,13.1,4,0,2,0,1,3.8,2.8,6.1,14.3,16.9,10,3.1,0
CRS5490RES1000mN1599000E731000,1000,207,88.1,21.8,27,7.8,58,9.8,5339389.6,8108,19.1,69,0,7.9,21.1,58.2,0.9,0,7.2,4.9,16.4,19.3,11.2,15,50.9,42,32.1,8,0
CRS5490RES1000mN1600000E707000,1000,162,89,43,44,2,51,11.1,2680651.5,6883,29,60,4,4.9,25.1,47,8,0,0,0,2.5,12.4,9.9,8,28,51,39.1,11.1,0
CRS5490RES1000mN1600000E719000,1000,216,99,41,34.9,5,66,27,3881311.9,7777.1,12,87,0,4,39,54,2,0,5.9,6.6,6.6,20,11.9,35,44.1,33.9,41.1,9.9,1
CRS5490RES1000mN1600000E720000,1000,407,234,22.1,117.1,5,93.9,47,11158096.9,16149,156,78,0,5.7,28,197.3,3,0,17.3,7.5,24.4,29.6,15.8,67,99.9,56.1,75.2,14.2,0
CRS5490RES1000mN1600000E721000,1000,52,24,10,9,0,14,3.1,968500,2024.9,3,21,0.9,0.9,3,16.1,3.1,0,4,0.9,2,2,3,5,13,15,2,5.1,0
CRS5490RES1000mN1600000E722000,1000,679.5,310,70,120,16.1,146.9,67.1,15759453.7,23285,141.9,168.1,0,4,73,220,13,88,21,23.9,46.9,71.5,49.1,84.1,152,130.1,86.9,14,0
CRS5490RES1000mN1600000E723000,1000,1308.5,625,156,256,33,213,138,27812282.6,48789,389,236,5,32,201,374,13,252,36.5,28.5,72,144,83.5,162,289,212,202,75,4
CRS5490RES1000mN1600000E724000,1000,321.5,159,54,72,4,79,28,6315574.5,13641,62,97,2,35.9,46.9,70.1,4.1,0,6.1,5,12.9,25.5,14,25,78,52,65,38,0
CRS5490RES1000mN1600000E725000,1000,200,91,25,38.9,7,53.8,14.1,3979073.8,8206,20,71,5.9,14.1,13,43.9,14.1,0,7,4,9.9,16.1,6.3,21.9,50,32.9,40.9,11,0
CRS5490RES1000mN1600000E726000,1000,246.5,92.9,28.1,25.8,11.7,70.2,16.9,4806373.2,7651.2,24,68.9,1,8.8,10.1,73,0,0,4,2.7,12.3,37.9,13.1,33,62.1,31.1,43.1,7.2,0
CRS5490RES1000mN1600000E727000,1000,324.5,143,57.8,56.8,10.9,110,25,5505510.7,12236,38.9,104.1,0.9,11.1,6,118.9,6.1,0,7.5,6,14.6,27.5,13,39,90.9,51.9,53,21.1,0
CRS5490RES1000mN1600000E728000,1000,71,35.8,16.1,17.1,2,23,5,1270848.1,2984,7.1,28.7,0,0.9,3,31.9,0,0,1,2,1.1,6,4,8,19.8,14.9,11.1,2,1.1
CRS5490RES1000mN1600000E729000,1000,286,162,58,86,5,59,33,5611210.1,12588,81,81,26.9,24.1,23,87,1,31,1,2,9,21,20,18,73,53,53,36,0
CRS5490RES1000mN1600000E730000,1000,629,291,93,125.2,16.9,81,68,12384108,21575,253.1,37.9,0,0,31.9,258.1,1,131,34,23,49.5,62.6,40,92.1,114,77.9,113,21.9,1
CRS5490RES1000mN1600000E731000,1000,191,93,26.1,39.1,8,65,14,4069646.3,8885.1,12.1,80.9,3,15,27.1,40.9,7,0,3.8,4,5.5,11.3,12.1,12,44,21.1,54.1,23.1,0
CRS5490RES1000mN1601000E707000,1000,126,67.1,24.1,29.9,0.7,46.9,5.1,2625432.1,5794,17,50.1,1.1,2.9,12.9,48.1,2.1,0,0,0,2.1,10.2,5.9,9.4,26.9,29.8,33.8,7.9,0
CRS5490RES1000mN1601000E712000,1000,535.5,265,85,125,14,115,44,11301209,19953,114,151,7,23,101,125,9,59,9,8.9,26.9,45.5,31,54.1,117,101.1,107,35,0
CRS5490RES1000mN1601000E713000,1000,242.5,125,20.9,50.1,2,63,22,6617441.5,9686,68.9,56.1,1,6,28.9,85.1,4,0,7.9,4,8.5,14.1,17.1,30,65,49.9,40,6,0
CRS5490RES1000mN1601000E714000,1000,280.5,127,38.1,40.1,7.1,46.1,37.9,6119539.7,9443.9,65,62,0,0,42,84,1,57,9,7.1,19.1,34.4,20.9,36.1,65.9,38.9,45.1,3,1
CRS5490RES1000mN1601000E715000,1000,84,30,5.1,3.8,5.1,19,2,2682703.3,3044,1,29,0,0,3.1,26.9,0,0,3.8,3.9,4,11.2,7.1,14.9,16.1,9.9,13.1,0,0
CRS5490RES1000mN1601000E716000,1000,87,37.1,18,14.9,3,31,4,1410823.3,3318,4.1,33,0,1,13.1,23,0,0,0,0.9,2,8,9,4.1,26,11.9,18,7.1,0
CRS5490RES1000mN1601000E719000,1000,371,164.9,25,53,8,110.9,17,9515334.7,14346,65,99.9,0,3,52.9,102.9,6.1,0,16.6,2,13.4,24.5,18.6,55,71,69,86,14,0.9
CRS5490RES1000mN1601000E720000,1000,29,12,1,5,0,7,3,803835.3,992,4,8,0,0,4,8,0,0,2,0,5,2,0,5,5,2,7,1,0
CRS5490RES1000mN1601000E721000,1000,52.5,25.1,3,8,1,19.1,1.9,1667560.1,2599.9,2.2,22.9,1,0,1,21.9,1.2,0,0,1,1.5,5,4,1.9,13.1,12,12,2,0
CRS5490RES1000mN1601000E722000,1000,317,146.9,31.9,57,7.2,105.1,27,7810719.9,13162.2,24,122.9,0,6,14,112.9,14,0,12.9,5.8,18.6,20.1,16.7,47,56.9,72,57.2,9,0.8
CRS5490RES1000mN1601000E723000,1000,184,78,18,24,4,50,11,4507732,6802.9,14,64,0,6,10,57,5,0,5,3,4.5,23.6,11,21.1,44,29,36,5.8,1
CRS5490RES1000mN1601000E724000,1000,147,73,19.9,36.8,6.1,43.1,10,3452698.8,6927,25.8,47.2,0,1.8,10,57.4,3.8,0,5,1,7.8,14.9,10.1,13.2,34.8,20.1,32.2,6.8,1.1
CRS5490RES1000mN1601000E725000,1000,600,241,71.2,67.2,20.9,46.9,93.1,11076238.4,19719,201.8,39.2,0,1,57,180,3,179,28.6,16.1,58.6,74.2,37.9,109,116.8,76.9,58.9,16,7
CRS5490RES1000mN1601000E726000,1000,190,71.1,25,18.9,9.2,50,9.1,3627140.6,6132,11.3,59.8,2.8,10.3,10.8,39.9,7.3,0,7.8,2.3,10.2,19.9,15.9,17.9,32,43.8,31.2,9,0
CRS5490RES1000mN1601000E727000,1000,86,42.9,18.8,21,2,33.1,4,1384274.9,3747,9.1,33.8,3.8,1,8.1,29,1,0,0,1,3,4.8,5,8.2,21.9,16.1,19.9,6.1,0
CRS5490RES1000mN1601000E728000,1000,1081.5,428.9,162,105,39,102,180,18936681.2,31926,325.9,103,0,5,31.9,391,1,302,43.9,42.5,88.5,176.9,93,166.5,209.1,146,91.1,24,0
CRS5490RES1000mN1601000E729000,1000,848.5,404,126.1,175.9,24,147,96,15734425.1,30819.9,197.9,206.1,8,84.9,90.1,215,6,118,23,13,47.1,93.1,50.9,89.5,183,123.1,154.9,70.9,0
CRS5490RES1000mN1601000E730000,1000,736.5,363.9,99,157,12,124.9,89.9,14198792.8,27088.1,228,135.9,3.8,34,29.1,275,22,109,16,16,42.7,79.4,34.5,110.1,135.1,133,113.9,54.8,1
CRS5490RES1000mN1601000E731000,1000,57,22.8,3.2,7.1,1.9,21,0,1564785.4,2763.1,3.2,19.6,0,0,4.8,18,0,0,0.9,1.1,1.9,4.1,4.9,5.7,11.3,10,15.2,1.9,0
CRS5490RES1000mN1602000E706000,1000,52,30,12.1,20.1,2,13.1,4,836108.6,2149.9,7.9,22.1,6.1,4,8.9,9,2,0,0,0,0,7,2,5,12,8.1,12.9,5,0
CRS5490RES1000mN1602000E707000,1000,622,293,88,121.1,19,181,39.9,13927195.8,24336,99.9,193.1,3.8,17,60.1,196,16.1,0,11.8,7,31.9,57.9,35,62.1,131.1,108,133.1,36.1,8
CRS5490RES1000mN1602000E710000,1000,236,98.1,27.2,31,7,67.9,10,4959040.6,8732,17.1,81,1,7,18,55.2,16.9,0,4.9,2.1,7.9,20.9,14,23.9,58.1,50.2,47.9,6.1,0
CRS5490RES1000mN1602000E711000,1000,208,77,7.9,17,5,56.9,9,6310158.1,7951,14,63,0,0,5,72,0,0,7,4,13,30,20.9,18,64,26,22,3.1,0
CRS5490RES1000mN1602000E712000,1000,415,180,51.9,59,7,66,50,9982078.4,13539.1,107.1,72.9,0,3,6.9,164.1,6,77,11.1,10.9,25.9,49.9,33,48.1,109,64.1,53,10,0
CRS5490RES1000mN1602000E713000,1000,526,251.2,77.9,104.1,18.1,154.1,49.1,11945523.1,21195.1,90.1,161.1,1,9.2,28,194,19,0,21.1,7.8,30.7,53.5,25.9,83.1,108,92,79,24.9,0
CRS5490RES1000mN1602000E722000,1000,27,15,2,8.9,0.8,10.9,0.8,615855,1158.1,4.2,10.8,0,0,0,13,2,0,0.8,1,2.9,1,1.3,5,2.1,5.8,5,2.1,0
CRS5490RES1000mN1602000E723000,1000,230,107.1,30.8,43.9,5.8,81.1,13.9,4768212.4,9260.8,15.3,91.8,4,22.1,26.7,50.1,4.2,0,6.1,4.1,9,16.6,13.1,18.8,60.1,39,44.2,18,1
CRS5490RES1000mN1602000E724000,1000,190,84.8,25.9,30.3,7,60.9,16.2,3840219.8,6134.7,17.6,67.2,1,4.6,17,52.2,10,0,5.5,3.5,6.9,20,6.1,20.8,45.2,43.9,32.4,5.7,0
CRS5490RES1000mN1602000E725000,1000,1105.5,475,154.2,159.9,28,160.8,157.8,19683472,35457,254.9,220.1,7.6,67.3,208.8,185.2,6.1,221,30,30.9,75.1,122.2,79.9,167.6,238.8,125.8,164.2,71,0
CRS5490RES1000mN1602000E726000,1000,405,192.9,66.1,90.9,12,91.9,34,8180470.8,15388.1,62,130.9,11,44.1,41.1,82.9,13.8,0,8.8,4.3,13.5,37.1,19.2,31,84,93.8,71,42.3,0
CRS5490RES1000mN1602000E727000,1000,148,59,19.8,22,7,40.9,6,2909003.8,5119.1,11,48,0.9,5,13.1,37,3,0,7,3.7,12.3,7,5.9,27,25.9,34.2,16.9,8.1,0
CRS5490RES1000mN1602000E728000,1000,84,36.1,9,11.1,2,26.7,4.9,1794388.5,3382.8,14.3,21.8,0.9,2.9,1.2,31.1,0,0,1,1.1,3.9,5.8,8.1,9.8,13.1,24.1,14.9,2.2,0
CRS5490RES1000mN1602000E729000,1000,28,14,2.9,2.9,0,12.1,4,597813.9,1377.9,0,14,1,0,0,13,0,0,0,0,1,1,1.9,3,4.9,10,5.2,1,0
CRS5490RES1000mN1602000E730000,1000,304.5,141.1,42.1,45,4.9,112.1,30,6113870.8,12392,26.2,114.9,7,20,16.1,96,2,0,4.9,2,10.5,21,16.9,30.9,65.1,70.1,60,23.1,0
CRS5490RES1000mN1602000E731000,1000,137,49,10.1,14,9,43.9,8,3161250.7,4757.9,5.9,43.1,2,3.9,9,33.1,1,0,5,1.9,7,10.9,16,19,25.9,31.2,16.1,4,0
CRS5490RES1000mN1603000E706000,1000,328.5,163,79.9,71,5,57.1,43.9,5351303,11702,89,74,5,7.9,42,107.1,1,62,4,8,14.9,27.4,26,33,66,66.2,67,15,1
CRS5490RES1000mN1603000E710000,1000,212,108,38.1,45.9,3.9,77,15.9,4031002.5,9764,19.8,88.2,0,12.9,25.2,69,0.9,0,1.9,1,7,14.1,8.9,19.2,43,58,37.9,21,0
CRS5490RES1000mN1603000E713000,1000,84,36.1,9,14.1,2,31,3.1,2070421.3,3598,1,35.1,1,0,4.3,25.8,5,0,3.2,0,4,6,4.3,13.9,16.8,20,7.9,7.9,0
CRS5490RES1000mN1603000E722000,1000,120.5,53.8,13.8,19,2.7,36.8,11.1,2545816.6,4892,11.1,42.7,0,2.8,5,42,4,0,2.8,5.3,4,13.4,7.2,11,28.9,26.7,17.2,4,0
CRS5490RES1000mN1603000E723000,1000,593,262.9,79,98,17.8,159.7,49.1,12209380.2,22529,70.9,192,7.8,44,47,134,30.1,0,19.4,11.5,32,53.1,32,69.9,131.8,90.9,115.2,36.2,1
CRS5490RES1000mN1603000E724000,1000,232,95.8,32.1,26.2,9.8,64,18.2,4730278.5,8321.1,18.8,77,1,23,19.8,43,9,0,4.1,1.9,13.6,19.1,10,19,52.1,41.1,47.1,24,0
CRS5490RES1000mN1603000E725000,1000,265,116,46.8,41,7.8,76,23.1,4691633.2,8782,26,90,4.4,22.8,21.2,47.5,20.1,0,8.1,2.6,12.5,27.5,15.4,26,57,42.9,49,24,0
CRS5490RES1000mN1603000E726000,1000,304,131.1,42.1,49,10.1,76.1,26.1,5775670.4,10534.1,28.9,102.2,1,23,17,71.2,18.9,0,4.6,5.1,12.6,38,18.4,39.9,74.1,49.2,40,22.1,0
CRS5490RES1000mN1603000E727000,1000,111,35.9,9.1,7.1,6.1,25.8,7.1,2732923.2,3077,0.9,35,0,8.8,4,22.2,0.9,0,10.6,0.9,3.4,15,10,16.2,18.8,15.1,20,1,0
CRS5490RES1000mN1603000E728000,1000,232.5,103.2,38,35.9,5.2,73,7.9,4798152.7,8362.9,15.1,88.1,5.2,19.2,28.9,33.1,16.8,0,7.9,1.9,6.2,14.3,8,14.1,51,47.2,56.9,25,0
CRS5490RES1000mN1603000E729000,1000,69,36,16.2,19.2,0,30.1,3.2,1212159.1,3256.8,12,24,0,0,6.8,29.2,0,0,0,0,1,7.2,3.6,5.9,20.9,13.2,13.2,4,0
CRS5490RES1000mN1603000E730000,1000,287,138.1,46.2,50.1,5.9,94.8,26.8,5990787.3,12904.7,41.1,97,7,24.9,24.9,80.3,1,0,3.8,5,13.7,15.5,15,28.9,71.1,48.1,63,22.9,0
CRS5490RES1000mN1603000E731000,1000,152,69.9,16,22,3.7,49.8,14,3739445.2,6535.1,17,52.9,1,10,12.1,45.9,0.9,0,4.9,5.1,5.7,11.9,11.2,13.9,36,25.3,24.9,12.1,1
CRS5490RES1000mN1604000E716000,1000,80,35,5,14,3,23.9,6.1,2057211.5,3366.1,7.1,27.9,0,1,2.9,24,7.1,0,5,0,9.1,11,3.1,7.9,15,14.9,10.9,3.1,0
CRS5490RES1000mN1604000E717000,1000,271.5,137,43,64.2,7,91.8,20.9,6063717.6,12110.1,30.9,106.1,0,3,24.9,99.1,10,0,4.8,3.5,11.4,28.1,14.5,28.2,75.1,50,46.1,9.8,0
CRS5490RES1000mN1604000E718000,1000,225.5,89,6,23.1,5,77,10,7706040.2,9353.1,7.2,81.8,0,0,0,87,2,0,4.9,2,13.5,24.9,31.2,18,78,24.1,26.9,2,0
CRS5490RES1000mN1604000E719000,1000,417,183,44,62,11,138,21,10960731.9,16319,16,167,3,10,32.9,121.1,16,0,7,4,13.9,46.9,36,37.1,95,61,92,24.1,0
CRS5490RES1000mN1604000E720000,1000,254.5,115.9,38,43.1,8.2,84,20.2,5936322.7,9187.8,22.1,93.8,0,9,12.9,81.9,12.1,0,4.8,2.1,12.9,20.2,13,28.3,58.2,56.9,42.2,15.9,0
CRS5490RES1000mN1604000E721000,1000,284.5,126.1,39.9,46,8.1,83.8,30,5639291.8,9625.9,17.9,108.2,1.9,12.9,26.1,71,14.2,0,7.9,7,12.1,27.2,18,27.9,51.1,59,49,25.3,0
CRS5490RES1000mN1604000E722000,1000,508,208,69.9,72.1,21,154,34,10423618.8,16300.1,43.1,164.9,3,27,43.1,106.9,28,0,20.1,5.1,30.2,36.8,20.1,65.9,113,86,91.9,37.9,1
CRS5490RES1000mN1604000E723000,1000,426,183,59,61,16,120,32,8325681.5,14504.9,54,129,5,26.9,32.9,116,2.2,0,10.4,7.1,14.1,41.5,23.2,47,97.1,84,67.9,33.7,0
CRS5490RES1000mN1604000E724000,1000,283.5,134,57.8,53.8,6.8,77.9,17.8,4936538.2,9236.1,22,112,3.8,9.8,41.2,49.2,30,0,4.7,6.8,5.3,30.3,8.1,32,62,66,53.3,15,0
CRS5490RES1000mN1604000E725000,1000,154,66.9,22,25.4,8.1,45,8.1,3151651.6,6091.9,9.7,57.2,2.1,9.9,11.3,40.8,2.8,0,2.9,3,8,10.9,11.2,21,34.9,29.1,27,6,0
CRS5490RES1000mN1604000E728000,1000,295,119.1,37,42.2,16.1,79,17,5936303.7,10238.2,23.2,95.9,4.1,22.2,29.7,51.2,11.9,0,5.8,4.6,13.5,21.8,18.4,33.8,66,57.3,54.6,19.2,0
CRS5490RES1000mN1604000E729000,1000,250,97.9,40.1,31.1,8.1,63.1,13.8,4508241.2,8674.9,20.2,77.7,4.8,13.2,18,61,0.9,0,3.8,3.8,11.9,22.3,10,26,49.8,41.9,61.3,12.9,6.3
CRS5490RES1000mN1604000E730000,1000,191.5,89,36.2,30,5,54.1,18.1,3376385.8,7458,33.9,55.1,2,18.1,16.9,52,0,0,7.4,0.9,9.2,10,9.1,27.8,37.2,39,31,19.9,0
CRS5490RES1000mN1604000E731000,1000,50,17,5,4,3,9,3,1041768.8,1681,5,12,0,0,5.8,11.2,0,0,1.8,0,7.2,4,5.9,6,15,6.1,3,1,0
CRS5490RES1000mN1605000E716000,1000,69.5,29.1,7.9,9,2.1,22,4.9,1407864,2303.1,3.1,26,0,1.1,7,17,4,0,0,1,3.5,5,6.9,10,18,13,6.1,6,0
CRS5490RES1000mN1605000E717000,1000,304.5,134,28,45.9,4,97.1,35,6810902.5,11052.9,23.2,110.8,0,4.9,12.1,109.9,7.1,7,11.9,6,19.9,32.6,20.1,37.9,68.2,49,43.9,15,0
CRS5490RES1000mN1605000E718000,1000,1314,582.1,225,218.1,35,24,248,20194069,38117.1,559,23.1,0,0,0,576,6.1,555,61,38,133,200,119,175,311.9,186,66.1,13,11
CRS5490RES1000mN1605000E719000,1000,414,180,33.9,56,9.1,133.9,31.2,11156427.9,16357.1,40.9,139.1,1,9.1,24.1,137.9,7.9,0,10.1,10.1,25.7,48,26.5,48.8,102,64.8,62.9,15.1,0
CRS5490RES1000mN1605000E720000,1000,92,49,15.1,21,0.9,33.3,6.1,2242738.2,4179.9,11.2,37.8,0,5.6,7,30.1,6.3,0,0,0,0.8,9.2,6,6.2,22.4,14.1,24.1,9.2,0
CRS5490RES1000mN1605000E721000,1000,263.5,129.2,61.2,50.1,3.8,71,28.1,4335896.3,9107.8,59,70.2,0,1,23.8,82.4,22,16,5.8,5,6.9,22.5,21.1,31.1,54.8,49.2,49.9,17.2,0
CRS5490RES1000mN1605000E722000,1000,266.5,131,44.9,55.1,5,84,14.9,5174446.6,10082.1,40,91,0,4,35,85,7,0,6,3,16.4,9,8,30.9,48.2,70.9,57,16.1,1
CRS5490RES1000mN1605000E723000,1000,413.5,182.2,58.8,63.8,11.8,112.8,30.2,8256859,15368,49.2,133,1.1,14,36.9,104.2,26,0,10.6,4.8,20,37.2,31,45.8,92,83.9,72.2,16,0
CRS5490RES1000mN1605000E724000,1000,403,173,71.2,62.1,11.1,116.1,24.1,7364213.3,14786.1,30.1,142.9,2.1,26.1,37.9,104.8,2.1,0,12,4,15.1,31.1,21.2,52.9,83.8,79.1,77.7,26.1,0
CRS5490RES1000mN1605000E725000,1000,402.5,163,57.8,41.9,17.9,97,29.1,7578932.2,13042.2,38,125,2.1,19.1,25.9,82,33.9,20,6,9.1,14.1,37.6,27.1,47.8,95,88,56.8,21,0
CRS5490RES1000mN1605000E728000,1000,253,100,32,27,13,67,17,5007611,8386,11.9,88.1,6,11,16.8,48.2,18,0,8,5,16,20,11.2,38.8,59,43,43.2,7.8,1
CRS5490RES1000mN1605000E729000,1000,205,78,19.2,19,8,62.8,9.9,4278923.9,6654.9,7.1,70.9,0,8,16.9,43,10.1,0,5.8,4,8.6,15.5,5.1,30.9,37.2,48.1,38.9,10.9,0
CRS5490RES1000mN1605000E730000,1000,342,139.9,63.3,47,15.2,91.1,22.8,5732145.3,12064,24.8,115.1,2.9,28.1,28.9,79.2,0.8,0,7.3,4.6,13,23.7,22.6,27.2,86.9,65.1,67.2,24.4,0
CRS5490RES1000mN1605000E731000,1000,207,98.9,32.9,46,6,77.9,11.9,3660088.1,8426.9,12.9,86,0,6.9,20.2,67.8,4,0,3,5.2,7,20,11,21.8,50.9,33.9,42.4,10.9,0.9
CRS5490RES1000mN1605000E734000,1000,117.5,52.9,6.9,15.9,0.9,36,11,3328142.1,5317.9,12.7,40.2,0,1.9,27,23,1,0,1.9,3.9,7.7,19.9,0,10.1,28.1,22.1,15.7,8.1,0
CRS5490RES1000mN1606000E705000,1000,50,23.1,13.1,8.1,0,18.1,5,684746.5,1791.9,9,14.1,0,7.1,5,11,0,0,0,0,0,0,3.1,6.9,9,11,11,9,0
CRS5490RES1000mN1606000E706000,1000,57,24,14,11.9,4,15,4,1043447.3,2476.1,3,21,1.8,0,5.2,13,4,0,0.9,0.9,5,2.9,5.9,7.2,11,11.1,9,3.1,0
CRS5490RES1000mN1606000E707000,1000,223,99,40.1,34.8,5.9,65,10,3909950.9,7870.2,33,66,0,6.9,16.1,75.1,0.9,0,12,3.9,3.8,13.6,10.4,35.1,42.1,49.1,33,20,0
CRS5490RES1000mN1606000E708000,1000,137.5,61.1,18,18.1,2,43.9,13,3217692.9,5674.1,4.3,56.8,1,1.2,5.9,40,13,0,1.8,1.5,5,15.1,9,15.1,32.1,26.9,23.1,7.9,0
CRS5490RES1000mN1606000E709000,1000,41,19,4.1,8.2,1.7,14.9,4.1,870282.4,1444,0,19,0.8,2.9,1.2,12.8,1.3,0,2.9,1.1,1.2,1.8,2.1,4.9,6.9,9.9,9,1.2,0
CRS5490RES1000mN1606000E720000,1000,229.5,107,35.1,37,6.2,69.1,22.1,4336360.2,8293.9,32.9,74.1,2,8,17.9,64.1,15,0,9.9,3.9,16.5,17.1,11.1,30.1,41,44,41,14.9,0
CRS5490RES1000mN1606000E721000,1000,150,72.1,15.9,29.1,3.8,49.9,8.9,3231561.8,6175.7,15.8,56.3,0,7.8,20.1,42.2,2,0,5.8,4.8,2.8,6.8,8.1,14.1,29.1,31.4,32.9,14.2,0
CRS5490RES1000mN1606000E722000,1000,300,142.1,44.1,60.2,7.3,104.9,18,6931425.6,11753.2,12.1,130,0,17.9,18.2,84,22,0,5.3,4.3,8.9,24.6,14,27.8,75.8,66.2,53.9,18.2,1
CRS5490RES1000mN1606000E723000,1000,395,171,71.1,66.9,16.8,106.8,28.2,7322579.5,13387,32.1,138.9,0.7,28.1,35.3,69.8,37.1,0,5.4,5.9,11.6,40.1,22.1,51.2,91.9,77,65.9,23.9,0
CRS5490RES1000mN1606000E724000,1000,469,184.8,55.6,67.8,24.1,137.1,27.2,10043364.9,15828,20.1,164.7,4.9,33.2,29,101.7,16,0,8.1,10.1,16.8,37,25.2,61.9,98,95.9,94,22,0
CRS5490RES1000mN1606000E725000,1000,473,181,60.9,52.9,19.9,129,38,9745148.1,15594.9,12,169,3.7,28.2,46.2,96.1,6.8,0,17.9,4.9,29.6,38.4,25,65.9,96.1,93.2,69.1,32,0.9
CRS5490RES1000mN1606000E726000,1000,583.5,250,76,93.8,18,170,33.9,11743901.2,21004.1,22.9,227.1,3,32,64,112,39,0,12,11,22,39.4,34.1,65.9,133.1,120.1,96.9,49,0
CRS5490RES1000mN1606000E727000,1000,416.5,165.3,68,46.1,14.1,113.8,31.2,7546121.5,13412,18.1,147.2,2.3,25,28.3,66.7,43,0,11.6,8,12.5,31.3,35.1,53.1,83.2,80.7,81.9,19.1,0
CRS5490RES1000mN1606000E728000,1000,422.5,178.7,64.9,59.2,12.8,84.2,53.1,7791695.1,14486,58.8,119.9,3.8,23.8,21,107.1,23,52,27.3,6,34.1,37.9,28.4,67.3,64.7,66,57.1,26.9,6.8
CRS5490RES1000mN1606000E729000,1000,102,44.8,17.2,16.9,2.9,29.9,8.9,1830301.9,3687.9,3.8,41,2,11,2.1,27.8,1.9,0,2,2.2,5,7.8,6.2,15.9,15.9,21.9,13,12.1,0
CRS5490RES1000mN1607000E707000,1000,82,37.8,7.9,15.1,1.8,30.9,3.9,2316642.5,3403.9,5,32.8,0.8,1,7.7,25.3,3,0,0,1,4.8,6,5.9,6.8,18.9,13.1,15.2,10.3,0
CRS5490RES1000mN1607000E708000,1000,611.5,295,67.1,112.1,10.1,186.1,39.9,15774163.8,23235,136,159,3.9,6,51.1,210,24,0,23.9,13.9,31,36.9,32.5,82,138.1,135.1,98.9,19.2,0
CRS5490RES1000mN1607000E709000,1000,59,29,6,11,0,18,5,1675036.1,2992,6,23,0,0,0,19,10,0,1,1,0,8,7,3,9,13,17,0,0
CRS5490RES1000mN1607000E720000,1000,83,35,2.9,10,2,25.9,8,2466705.1,3349.1,1.9,33.1,0,0,0.9,34.1,0,0,2,1.9,4,8.9,6.9,12,12.2,15.9,17.2,2,0
CRS5490RES1000mN1607000E721000,1000,105.5,43.2,10.8,13,2.1,30.9,11,2342449.3,4084,5.2,38,0.9,0,6,31.2,5.1,0,2.9,2.6,9.1,16.1,6.2,8,30.8,16.2,11.8,1.8,0
CRS5490RES1000mN1607000E722000,1000,220,87.3,20.9,24.8,11.9,63.8,11.1,5273064.2,7738,4,83.3,0.8,2.1,12.9,63.1,8.4,0,6.8,3,10,25.9,18.7,21.1,47.3,54.9,26.3,6,0
CRS5490RES1000mN1607000E723000,1000,339.5,158.1,58,68,9,102.9,29.9,6809639.5,12728.1,17.1,141,2.6,16.2,43.2,84.8,11.3,0,6.6,4.7,16,29.1,20,42.1,76.7,63.1,45.1,34.9,1.2
CRS5490RES1000mN1607000E724000,1000,330,149.9,50.9,61,9.2,91,29.1,6439322.1,11621.4,33.8,116.1,4.9,23.7,28.1,66.2,27,0,8.3,4.2,17.7,23.4,22,38.2,57,77,62.2,20,0
CRS5490RES1000mN1607000E725000,1000,468.5,203.8,60.9,81.2,15,139,31.1,9524887.8,16853.9,24.9,178.9,7.1,33.9,39.8,95,28,0,10.9,7,15.7,35.5,21.6,56.9,105,104.1,79.9,31.9,0
CRS5490RES1000mN1607000E726000,1000,202.5,95,42,42.8,9.4,56.1,14.8,3439842.8,7296.9,5.6,89.4,3.1,24.7,24.9,36.2,6.1,0,1.8,3,6.9,14.5,12.8,16.3,51.9,40.1,40.2,15,0
CRS5490RES1000mN1607000E727000,1000,406,161.1,56.2,62.1,15.7,111.2,23.2,7239839.5,12590.1,3.8,157.3,4,33.7,39.3,72,12.1,0,14.6,4.9,21.8,38.7,22.2,46.2,82.1,70.1,67.1,36.3,2
