idcar_nat,tmaille,ind,men,men_pauv,men_1ind,men_5ind,men_prop,men_fmp,ind_snv,men_surf,men_coll,men_mais,log_av45,log_45_70,log_70_90,log_ap90,log_inc,log_soc,ind_0_3,ind_4_5,ind_6_10,ind_11_17,ind_18_24,ind_25_39,ind_40_54,ind_55_64,ind_65_79,ind_80p,ind_inc
CRS2975RES1000mN7634000E355000,1000,190,90,45,43,5,18,10,3158348,6119,48,42,0,4,13,73,0,18,3.5,7,6,15,17.5,22,39,49,23,8,0
CRS2975RES1000mN7634000E356000,1000,1995.5,845,459,322,84,289,181,29335577.4,59384,321,524,10,151,137,547,0,325,92.5,50.5,142,231.5,168,306,419,274,211,92,9
CRS2975RES1000mN7634000E360000,1000,470,160.1,65,31,26,112,18.1,8273963.7,13768,7,153.1,0,5,33.1,122,0,0,17,13.9,27,61,31,88,100,75,51.1,5,1
CRS2975RES1000mN7635000E353000,1000,133.5,57,15,20,4,37,8,3079971.1,4669,3,54,1,11,17,28,0,0,6,3,6.9,3.6,12,22,29,18,24,9,0
CRS2975RES1000mN7635000E354000,1000,950,376.1,93,89,31,219,72,22578006.3,34171.1,47,329.1,1,27.1,69,276,3,20,40.4,25.4,56.5,111.5,87,125,235,126.1,108,35.1,0
CRS2975RES1000mN7635000E355000,1000,1524.5,583.1,161,136,55.9,352.9,105.9,32350891.1,51091.9,92,491.1,0,56,149,375.2,2.9,0,90.9,38,87.4,148,116.9,257,326,231.2,173.1,54,2
CRS2975RES1000mN7635000E356000,1000,2886.5,1235.1,561.9,458,101,418,289,47348582.6,89629,687,548.1,11,155,213,853.1,3,315,149.5,93,209.5,285,203.5,486.9,542.9,399.1,358.1,139,20
CRS2975RES1000mN7635000E357000,1000,3073.5,1278.9,635.1,410,92,488,346,51256538.4,95385,533.9,745,7,103,386.9,776,6,384,148.5,83.1,255,371.4,233.4,552,573,387.1,353,115,2
CRS2975RES1000mN7635000E360000,1000,771.5,302,125.9,76,27.1,184.1,59,13398968.1,23415,24,278,4,32.9,78.2,186.9,0,0,26.6,22.6,50.6,73,59.9,135.9,156.9,101.9,108.1,36,0
CRS2975RES1000mN7635000E361000,1000,1225.5,490.9,219.2,148.9,39.8,244,81.9,20282154.7,37295.1,130.9,360,5,29.9,98,356,2,77,54.6,31,90.9,124.1,92,216.9,242.1,178,151.9,44,0
CRS2975RES1000mN7635000E362000,1000,576,210,110.1,49,27,141.9,44.9,9157741.3,16260,25.9,184.1,2.2,3,42.9,161.9,0,22,16.8,18.8,43.5,84.1,58.1,90,124.7,79.9,50.1,10,0
CRS2975RES1000mN7636000E347000,1000,57,21,11,5,2,7,8,844968.3,1327,0,21,0,2.9,3.1,15,0,13,2,2,7,10,5,11,9,3,7,1,0
CRS2975RES1000mN7636000E348000,1000,138,47.1,24,10.1,6,39.1,6,2296742.8,3513,0,47.1,0,3,7,37.1,0,0,7,3,4,13.9,9.1,24,26,23,24,4,0
CRS2975RES1000mN7636000E349000,1000,256,101,33,21,9,54,22,5061310.7,7881,17,84,0,7.9,20.1,73,0,0,9.5,5.1,21.4,16,18.6,57.4,41,47.9,30,9.1,0
CRS2975RES1000mN7636000E350000,1000,475.5,187.2,60.9,42.1,12.9,128.1,31.1,10450256.4,15225.1,24,163.2,2.1,14,30.9,139,1.2,0,20.1,8.5,29.6,40.1,42.4,86,111,67.9,58.9,10,1
CRS2975RES1000mN7636000E351000,1000,525,192,46.9,43.2,17,136,25.9,11925499,16709,22,170,4.1,12.9,32,142,1,0,20.2,16.1,36.5,53.9,35.7,94.8,122.7,74,56.1,15,0
CRS2975RES1000mN7636000E352000,1000,367.5,135.1,70.9,35.1,15.9,80,33,5648132.7,9902.1,32,103.1,1,4.9,5.2,124,0,28,16.1,7.1,24.9,48.5,28.9,66,83,43.1,42.9,7,0
CRS2975RES1000mN7636000E353000,1000,172.5,71.2,24.8,22,7,36.8,13,4052618.3,5621,10.3,60.9,0,13.3,20.8,37.1,0,0,6.9,2.5,5.9,22.3,17,27,32.8,31,18.1,9,0
CRS2975RES1000mN7636000E354000,1000,299,102.3,45,19,14.2,74.9,14,5131611.5,7974.9,2,100.3,0,8.1,17.9,76.3,0,0,14.8,7,17.7,35.5,30.9,46.2,74,46.1,25,1.8,0
CRS2975RES1000mN7636000E355000,1000,595.5,232,86,54,17.1,136,46.8,11709231.3,19995.1,29,203,2,5,37.1,187.9,0,0,27.1,13,41.6,71,57,116,133.9,82.1,38.8,15,0
CRS2975RES1000mN7636000E356000,1000,1302,501,236,140.8,60.1,340,72,21488232.5,39987.1,33.3,467.7,8.2,102.8,118.3,271.7,0,10,71.5,32.5,72.5,118.5,96.2,206,273.8,190,171,67,3
CRS2975RES1000mN7636000E357000,1000,1448.5,592,245,206,61.1,218,129.1,25206961.9,42446.9,211,381,3,48.1,88,452.9,0,131,73,46.5,122.5,185,115.6,255,291.8,180.1,130,38,11
CRS2975RES1000mN7636000E358000,1000,483.5,175.1,71.1,33.1,20.3,122.2,32,8627599,14676.9,12,163.1,0,2,43.9,129.2,0,0,16.4,13.1,43.4,49.5,41.1,87.9,101.1,72.2,43.8,15,0
CRS2975RES1000mN7636000E359000,1000,66,24,10.3,5.2,2,15.9,2,1106838,1720,1.8,22.2,0,0,1.8,22.2,0,0,3.5,2,4.5,6,4,18,11.1,12,2.8,2.1,0
CRS2975RES1000mN7636000E364000,1000,134.5,46.9,19,11.1,9,38,5,2423418.8,4162.1,0,46.9,1,6,9.9,30,0,0,4.9,2,10.1,19.4,12.9,18,36,15.9,7.2,8.1,0
CRS2975RES1000mN7636000E365000,1000,125.5,44,23,11,8,38,1,1879117.7,3864,0,44,0,1,12,31,0,0,8,2,8,13.5,10,14,32,16,21,1,0
CRS2975RES1000mN7636000E366000,1000,658.5,246,96.9,47.1,22,193.9,34.1,11760429.3,20834.1,6,240,3,23,74,146,0,0,25.9,15.1,34.5,49,38.9,104.9,150.1,100,110,29.1,1
CRS2975RES1000mN7636000E367000,1000,701.5,248.9,125.9,49,30,182.1,51.1,10630899.3,19517,5,243.9,0,8,61.9,178,1,0,28.4,17.5,44,88.4,61.9,122.1,148,109,60.2,12,10
CRS2975RES1000mN7637000E345000,1000,310.5,109,35,31,16,72,16,6143523,8982,5,104,4,12,30,63,0,0,16,6,21,37.5,22,39,84,41,34,10,0
CRS2975RES1000mN7637000E346000,1000,1226.5,437.1,185.9,104,54,241,78.9,22913647.3,34807,111,326.1,7,31.1,94.9,303.1,1,56,63,38.5,77.9,139.1,104,225,262,142.9,131.1,35,8
CRS2975RES1000mN7637000E347000,1000,1352,494,182.1,112,59.8,279.1,106,25337824.3,40429.9,109.9,384.1,7,59.3,86.9,338.8,2,68,68.3,34,98.2,125.9,119.4,268,280.3,170.9,144.9,42.1,0
CRS2975RES1000mN7637000E348000,1000,340.5,135.1,53.1,30.1,10.9,82.3,27.9,5831315.9,9992.9,28.2,106.9,1,10,22.1,101,1,0,9.5,8.6,27.8,33.8,24.9,58.9,74.9,49.1,29.1,23.9,0
CRS2975RES1000mN7637000E349000,1000,176.5,62.9,31,14,8,44.9,4,2933831.9,5146.1,4.1,58.8,0.9,3.1,11,46.1,1.8,0,8,7,5.6,15.1,15.1,45,43,23.9,10.9,2.9,0
CRS2975RES1000mN7637000E350000,1000,334,132,42.1,30,10,94.8,16,7236913.5,11320.1,11,121,2,18,22,90,0,0,8,5,18.5,22.6,20,49,74.9,62.1,58.9,15,0
CRS2975RES1000mN7637000E351000,1000,1324.5,532,181.1,130.9,36.1,298.1,82,26731719.1,44803.1,77,455,12,82,143.1,293.9,1,0,70,32,80,115,86.5,253.8,235.1,182.9,204.1,58.1,7
CRS2975RES1000mN7637000E352000,1000,228,86,39.9,28,11.8,55.9,15.8,4304322.1,6405.1,9,77,1,7.9,12.2,63.8,1.1,0,11.4,7.1,15.6,17.1,17.9,41.9,48.1,35,25.9,8,0
CRS2975RES1000mN7637000E353000,1000,156,55,24,14.9,6.9,45.1,5.9,3062378.1,4418,0,55,0,4.9,15.1,35,0,0,6.9,4.1,10.1,21.1,13.1,31.8,37.1,12.9,17.9,1,0
CRS2975RES1000mN7637000E354000,1000,899.5,334.1,137.8,76.1,37.9,203.2,59,16356384.7,28193,12.1,322,5.1,35,67,227,0,33,49.9,23.5,74,108.5,53.6,190.2,191,103.9,73.9,30,1
CRS2975RES1000mN7637000E355000,1000,363.5,144.9,51.9,42,10.1,102.9,16.9,6632984,11652.9,1,143.9,4,15,44.8,80.1,1,0,21.2,13.1,21,29.7,23.3,71,68,55.2,44.1,16.9,0
CRS2975RES1000mN7637000E356000,1000,151,59.1,24,15,6,42,12.1,2688397.4,4809,4.1,55,1.7,1.1,12.1,44.2,0,0,3.9,3.1,20.4,13.5,12.1,33.9,28.1,22,9,5,0
CRS2975RES1000mN7637000E357000,1000,229.5,80,34.9,14.9,8.2,50.1,12.9,3644779.3,7444.1,1,79,0,2.2,22.9,54.9,0,0,12.8,7,14.6,22.9,17.1,34.9,52.1,37,24.2,6.9,0
CRS2975RES1000mN7637000E358000,1000,244,81.1,29.9,12.9,9,52.9,14,4369011,7687,1,80.1,0,2.9,11,66.2,1,0,11,6,23,32.9,18,57.1,56,19.1,16.1,2.8,2
CRS2975RES1000mN7637000E359000,1000,41,15.1,10.1,3,1,5,3,610816.7,1153,2,13.1,0,1,4.1,10,0,0,3,3.1,6,4.1,1.1,6.7,6.9,6,4.1,0,0
CRS2975RES1000mN7637000E365000,1000,360,126.9,67.1,25,14,97.1,22,5499209.4,9137,1,125.9,1,10,29,86.9,0,0,13.9,8.1,26.1,29.9,39.1,68.9,82,47,32,13,0
CRS2975RES1000mN7637000E367000,1000,245,87.8,36.9,20.9,10,61.2,19.1,3905653.4,7256,7,80.8,0,4,10,73.8,0,0,15,3.2,24.5,25.5,26.9,40,61,32,13,3.9,0
CRS2975RES1000mN7638000E342000,1000,2092.5,804,315,225,96,457,169,40492926.8,56629,165.9,638.1,23.9,226,128.1,425,1,76,82,47,119,167,161.6,374,433,314.9,277,109,8
CRS2975RES1000mN7638000E343000,1000,1782,692,297,197.9,71.9,253,153,31221928.2,49293,318,374,1,87,82,518,4,268,83.5,44,104.5,191.5,148.5,354,394,230,197,35,0
CRS2975RES1000mN7638000E344000,1000,436,194.1,52,71.8,11.9,57.1,49.9,9667839.7,14761.9,128.1,66,0.8,10.2,15,167,1.1,0,28.1,12,28.5,47.6,33.9,112.1,85,42.9,33,11.9,1
CRS2975RES1000mN7638000E345000,1000,1558,563,183.1,136,69.1,322.9,100.1,31210380.5,44088.9,118.1,444.9,1,46,74.9,439.1,2,49,75.5,42.4,88.5,148.6,129.9,333,327.1,230,130,33,20
CRS2975RES1000mN7638000E346000,1000,38.5,14,4.9,2,2,9.1,1,813324.8,1431,0,14,0,1,3,9,1,0,0,1,0,3.5,3.9,7,11,9.1,3,0,0
CRS2975RES1000mN7638000E347000,1000,61.5,24.2,6.9,4.1,1,18.1,1.8,1327826.5,2216.8,0,24.2,0,4.2,3,17,0,0,0.9,1.8,2.1,6.5,1.2,11,13.9,12.1,6,6,0
CRS2975RES1000mN7638000E348000,1000,51.5,19.1,8,2,0,15,2,1115419.9,1452,0,19.1,0,3,5,11.1,0,0,1,2,3.5,3,4,10,11,8,8,1,0
CRS2975RES1000mN7638000E349000,1000,169,62.2,24.9,13,3.9,43.1,2.9,3400994.1,5151,7.2,55,2,5.2,9.1,44.9,1,0,7.1,4,10.1,20.9,4.9,35.9,38.1,20,25,3,0
CRS2975RES1000mN7638000E350000,1000,1267,509.1,225.1,131,39.1,256,110.1,23140060,40889,140,369.1,2,48.1,80,376,3,67,59.9,28.4,90.1,135,95.6,194,292,163,164,44,1
CRS2975RES1000mN7638000E351000,1000,1228,489,146.1,115.8,35,287.1,75,26960301.2,42251.1,72,417,11,63,108.1,304.9,2,0,57.5,38,83,114.1,83.6,222.9,254.1,154.9,160,57.9,2
CRS2975RES1000mN7638000E352000,1000,322,120.1,54.9,30.9,10.1,95.1,12.1,5411405.3,8709.7,0,120.1,1,9,14.2,94.9,1,0,12.3,3,15.1,30.4,21.2,65.9,51.9,54.2,43.8,16.1,8.1
CRS2975RES1000mN7638000E353000,1000,75,32.9,15,12.9,2.1,27.9,7.1,1334439.5,2085,0.8,32.1,0.9,2.9,11.2,17.9,0,0,0.8,0.9,6,4.9,2.9,15,17.1,12.1,11.1,4.2,0
CRS2975RES1000mN7638000E354000,1000,247,101,64.9,26.9,7.2,71.1,22,3751905.1,7142.2,0,101,1,9.1,34.2,56.7,0,0,15.1,4.8,15.9,22.9,16.1,53.9,49,39.1,22,8.2,0
CRS2975RES1000mN7638000E355000,1000,657,255.1,125.2,72,17.9,140.8,50.1,10397368.2,20079.8,28.1,227,3.7,15,31,190.3,15.1,15,15.8,18.1,52.4,82.4,65.9,121,163.1,65.1,57.1,15.1,1
CRS2975RES1000mN7638000E356000,1000,466.5,169.8,70.8,34.8,23.1,113.1,37.2,8278333.5,15152,1,168.8,3.9,25,33.8,107.1,0,0,23.9,16.9,32.9,50.5,37,88.1,82.8,72.1,45.2,17.1,0
CRS2975RES1000mN7638000E357000,1000,155,50,24,8,8,33,6,2235245.5,3704,1,49,0,1,2,47,0,0,14,6,13,15,13,37,33,16,7,1,0
CRS2975RES1000mN7638000E358000,1000,787,261.9,100.1,50.8,41,181.2,48,14035802.5,22945,14.8,247.1,0,6,31,224.9,0,0,62.2,27.8,83,78.1,68.1,168,161.9,73,53,11.9,0
CRS2975RES1000mN7638000E359000,1000,155,57,32,15,7.1,35,5,2221671.1,4154,2,55,2,9.1,10.9,35,0,0,4.9,4.9,14.1,13.9,9.9,24.1,37.2,23,17.9,5.1,0
CRS2975RES1000mN7638000E360000,1000,68.5,21,6.9,4,4,18.2,3,1250763.4,1648,0,21,0,2.9,2.1,16,0,0,4,1.1,5.5,6.9,9,9.9,13.1,14,5,0,0
CRS2975RES1000mN7638000E361000,1000,150.5,53.9,27.9,8.1,5.1,33,14,2266379.1,4237.9,0,53.9,1,2,7,43.9,0,0,10.5,2,11,20.1,8.9,37,29.1,16,12.9,3,0
CRS2975RES1000mN7639000E342000,1000,3649.5,1534,458,539,125,645,303,79952228.8,114532,790.9,743.1,32,185,332,975,10,220,120.5,97,197.9,396,302,691,758,478,443,164.1,2
CRS2975RES1000mN7639000E343000,1000,1516.5,609,280,185,54,245,164,25915080.7,39768.1,263.9,345.1,2,88,189.9,328.1,1,177,79,51.5,124.5,162.1,147.9,296.1,283.9,158.5,170,43,0
CRS2975RES1000mN7639000E344000,1000,124.5,44,9.1,8,6,24.9,8.9,3179588.3,3951.1,0,44,0,1,2.9,40.1,0,0,8.5,1.9,7,20.1,4.9,34.1,22,11,12,3,0
CRS2975RES1000mN7639000E345000,1000,820,296.9,90.9,64,31,171.9,44,17215991.7,25282,21,275.9,1,21.9,62.1,210.9,1,0,41,27,55.5,79.6,58,183.1,187,105.9,64.9,18,0
CRS2975RES1000mN7639000E346000,1000,933,364.1,93,86.9,31,214.9,69,19767582.4,30360.9,50.1,314,7,27.9,64.2,263,2,0,53,28.6,62.9,96.6,70.1,207,196.9,112,87,17.9,1
CRS2975RES1000mN7639000E347000,1000,205.5,72.9,19.1,15,7,50,11.9,5030760.6,7401,2,70.9,0,4,1.9,67,0,0,11,7,21.9,26.4,10.1,44.1,52.1,18.9,10,4,0
CRS2975RES1000mN7639000E348000,1000,205,74.1,17.8,16.2,9.9,46,7.1,4813597.9,6927.9,0,74.1,2.1,10.8,8,53.2,0,0,6,8.6,16,25.4,8.9,46.9,38.2,24.2,19.8,10.2,0.8
CRS2975RES1000mN7639000E349000,1000,173.5,68.1,30.1,22,7.8,50,12,3347841.1,5464.2,6,62.1,1.2,5.9,12.1,48.9,0,0,4.9,3.8,9.7,20.1,10.1,33.9,42.9,27.1,9.9,11.1,0
CRS2975RES1000mN7639000E350000,1000,1554,570,224.9,126.9,73.9,290.1,133.9,28576740.9,45944,103,467,5.8,36.1,95,433.1,0,73,78,49,140,208.2,122.1,300.8,294.8,158,156,47.1,0
CRS2975RES1000mN7639000E351000,1000,776.5,303.1,117.8,79.1,27.1,205.9,47.9,13359196.5,24088.9,12.9,290.2,0,24.1,62.8,216.2,0,0,36.1,24.5,53.3,78.4,59,131,175.2,102.1,82,24.9,10
CRS2975RES1000mN7639000E352000,1000,508.5,184.8,78,25.1,15.1,140.8,36,9253175.1,14922,10.1,174.7,0,22,22.7,140.1,0,0,20.4,11.8,45.2,40.2,46.8,86.1,113.4,82,48.8,13.8,0
CRS2975RES1000mN7639000E353000,1000,286.5,117.1,54,35.9,12,72.9,22,5109742.9,9614.1,9.2,107.9,5,16.1,16.9,79.1,0,0,18.2,10.8,20.1,28.4,23.2,54.9,57.9,32.1,31.9,9,0
CRS2975RES1000mN7639000E354000,1000,389.5,135,71.9,31.1,19.7,85.1,22,6009484.4,10868,5,130,6,14.8,33,80.1,1.1,0,18.1,16.2,34.3,51.5,25,70.1,85,49.3,26,13,1
CRS2975RES1000mN7639000E355000,1000,547.5,213.1,103.8,63,23.1,132.1,32.1,8378967.6,16604.1,21.1,192,2,11.1,65.9,133,1.1,0,36,22.4,43.3,54.5,31.2,95,115,68,65.2,16.9,0
CRS2975RES1000mN7639000E356000,1000,63,31.9,10.9,12.9,0,20,4.1,1113233.7,2596.9,3.8,28.1,0,5,7.9,19,0,0,1.1,0,3.8,3.8,5,9.1,12.9,11,12.2,4.1,0
CRS2975RES1000mN7639000E357000,1000,777,279,137,73,39,201,52,11597603,21572,14,265,1,2,56,220,0,0,37.5,23,67.5,94,56,131,182,109,62,15,0
CRS2975RES1000mN7639000E358000,1000,750.5,241,122,36.1,39,175,42.9,11276963,19121,18,223,1,13.1,35.9,191,0,0,54.5,30.3,64.6,77.9,64.1,144,168,79,57,10.1,1
CRS2975RES1000mN7639000E359000,1000,145.5,50.1,24.2,6.1,7.1,33.9,8.9,2208225.5,4112.9,1.1,49,0,4,9,37.1,0,0,5.5,5,10.1,13.1,14.1,27,27.8,24,15.9,3,0
CRS2975RES1000mN7639000E360000,1000,176.5,55.9,33.9,7.9,9,46.9,9,2550942.8,4589.1,0,55.9,0,5.1,10.9,39.9,0,0,7,5,15.1,21.4,16.1,36.1,39.9,24.9,7,4,0
CRS2975RES1000mN7639000E361000,1000,522,188,92.4,40,20.9,131,34.9,8235392.5,16366.1,9,179,0,10,27,151,0,0,36.2,15,43.2,62.8,49,102.1,120,60.8,27.9,5,0
CRS2975RES1000mN7640000E342000,1000,3618.5,1412.9,569,430,152,515,363,66190336,98829,809,603.9,9,85,374,936.9,8,481,170.5,107,261.5,389,307.4,730,756.1,443,373,71,10
CRS2975RES1000mN7640000E343000,1000,897.5,336,96.9,83.1,31.1,173.1,52,19338272.1,27530.9,73,263,0,13,101.9,221.1,0,0,32,29,59.9,106.9,56.5,167,222.1,101.9,96,25.1,1.1
CRS2975RES1000mN7640000E346000,1000,525,207.9,58,54.1,14,127.9,34.1,11228396.1,17725,17,190.9,4,17,37.9,148,1,0,21.9,10,34.1,62,48,92,135.1,52.9,50,19,0
CRS2975RES1000mN7640000E347000,1000,1312.5,484.9,116,98,41,306,69,30489826.1,43334,52,432.9,2,37,79,363.9,3,31,67.9,35.5,95.6,150.5,80,266,276,154,156,24,7
CRS2975RES1000mN7640000E348000,1000,402,139.9,53.1,26,15.1,93,21,8150028.1,11052,1,138.9,1,17,22,99.9,0,0,23,7,33,36.5,31.5,95,86,46,35,9,0
CRS2975RES1000mN7640000E349000,1000,118,45.9,23.1,13.1,3.1,31,5,1917464.1,3355.1,0,45.9,0,7,9,29.9,0,0,5,2,2.8,10.2,11.2,23.8,19.7,28,11.3,4,0
CRS2975RES1000mN7640000E350000,1000,451.5,182,88.9,38.1,10,129.1,35,7168066.6,14130.9,4,178,3.2,16.9,35.8,126.1,0,0,9.2,12.2,30.1,49.2,25.2,69.9,107.9,73.9,57.9,16,0
CRS2975RES1000mN7640000E351000,1000,880.5,312.9,116,69,38.8,212.9,46.8,16873840.2,25329.2,13,299.9,2.8,25.2,43,240.9,1,0,48.8,33.3,72.3,96.2,70.7,169.1,185.1,110,79.8,15.2,0
CRS2975RES1000mN7640000E375000,1000,110,42.1,22,17.1,6,29,4,1564909.7,3232.9,0,42.1,1,6.1,7.1,27.9,0,0,8,0,3,7,7,12.1,34,13,19,6.9,0
CRS2975RES1000mN7641000E342000,1000,2914.5,1021,378.1,227,148.9,683.9,178,58893149.9,82825,101,920,0,61,257.9,699.1,3,43,117,77.9,169.1,310,231.4,567,653.1,411,297,80,1
CRS2975RES1000mN7641000E343000,1000,223.5,88,16,21.9,7,69,9.9,5633023.9,7999.1,15,73,0,3,21,64,0,0,7.4,3,20.4,19.5,13,45.1,51.1,28,32,4,0
CRS2975RES1000mN7641000E346000,1000,58,21.9,4,7.1,2,18,2,1335841.9,1952,0,21.9,0,4.1,5.9,11.9,0,0,0,1,7,5,4,11.9,9,7.1,11,1,1
CRS2975RES1000mN7641000E347000,1000,595,197.1,53.9,36.9,31.1,126,32.8,12300007,17364.9,8,189.1,2,14.8,36.2,143.1,1,0,46,17,55.5,60.4,43.9,137,122,61,35.2,17,0
CRS2975RES1000mN7641000E348000,1000,713.5,254,74,55.2,29.9,173.1,43.2,14905458.3,21921,8,246,1,14,37.1,200.9,1,0,47.5,22,55,85.1,41,166.9,150,71,55.9,12.1,7
CRS2975RES1000mN7641000E349000,1000,598,215,65,33.1,20,152,43.1,12625109,19714.9,6,209,1,38,51.9,123.1,1,0,34.1,20.8,46.6,44.5,45.9,116.9,110.8,81,74.2,23.2,0
CRS2975RES1000mN7641000E350000,1000,929.5,364.1,166.9,104.1,36,239,58.9,15471337.5,28617.1,24,340.1,6,60.8,66,229.3,2,15,29.6,16,69.5,92.6,49,165.9,210,131,118,46.9,1
CRS2975RES1000mN7641000E351000,1000,83,22,10,2,4.9,15.1,0,1420210.2,1922.9,0,22,0,0.8,8.1,13.1,0,0,3,4.9,8.1,11.9,1.7,16.1,16.1,16.9,2,2.3,0
CRS2975RES1000mN7641000E375000,1000,46,18.1,10.9,4.9,1.9,14,1.9,575677.9,1392.1,0,18.1,1.1,2.9,3.2,10.9,0,0,1,1.1,1.1,8,1.1,6.9,12.1,7,4.8,2.9,0
CRS2975RES1000mN7642000E340000,1000,105,37,15.9,6,2,23.9,8,1969601.1,3468,2,35,0.8,9.1,5.1,22,0,0,0,1.5,2,18.5,6,11.2,31,11.1,15,1,7.7
CRS2975RES1000mN7642000E341000,1000,1880,682,242,169,96,376,130,36404473.7,52399,121,561,0,46,131,502,3,21,79.9,43,145.5,213,144.6,364,423,236,182,42,7
CRS2975RES1000mN7642000E342000,1000,1033,348,111,75,58.9,189.1,68,20564252.9,28747.9,51,297,0,9.1,68,268.9,2,0,68.9,34,85.4,125.6,61.1,203.9,234.1,119,84,16,1
CRS2975RES1000mN7642000E343000,1000,63.5,23.1,10.1,7,2.9,13,0.9,1260674.9,1866.1,0,23.1,0,3.1,5,15,0,0,5.6,2.9,2.4,6.5,4.1,12,18,6,6,0,0
CRS2975RES1000mN7642000E346000,1000,62,13,7,2,6,6,2,785974.6,947,0,13,0,3,3,6,1,0,3,2,8,9.9,5,14,10.1,6,1,3,0
CRS2975RES1000mN7642000E347000,1000,676.5,230.9,88.1,35,33,136.9,53.1,12658214.9,19147,46,184.9,4.1,12.8,41,171.9,1.1,37,49.1,17.5,49.1,74.9,60.9,139.2,133.9,88.8,50.9,12.2,0
CRS2975RES1000mN7642000E348000,1000,1278.5,469,176.7,103.9,46.1,304.9,73.9,24605277.3,40351.1,16.9,452.1,3,61.9,114.2,284.9,5,0,71.8,46.1,89.5,125.5,66.6,266,268,165.1,140.9,39,0
CRS2975RES1000mN7642000E349000,1000,586,202.9,90,40.1,31.9,140,42,9665137.2,16338,6.9,196,0,32.9,47,123,0,0,38.2,16.5,39.9,73.3,47.1,102.9,126.1,67.9,60.1,14,0
CRS2975RES1000mN7642000E375000,1000,122.5,48.1,29.1,9,2,37.9,15,1856981.3,2990.9,3.9,44.2,0,2,15,31.1,0,0,3,4,6.5,13,11.9,21,26.1,23,12,2,0
CRS2975RES1000mN7643000E340000,1000,2382.5,858.1,278,194.9,102.9,506,164.9,48913306,67366.9,188,670.1,1,38,108.1,707,4,0,142.1,71,183.5,255.5,182.4,506.9,547,277,173.1,40,4
CRS2975RES1000mN7643000E341000,1000,860,270,97.7,42.9,55,191,51,16311775.5,22278,1.8,268.2,1,7,41.9,219.1,1,0,38.5,27.5,81.5,109.5,77.9,148,204.1,95,65,12,1
CRS2975RES1000mN7643000E342000,1000,324.5,112,33.7,26,12.8,78,11,7371771,11198,0,112,0,1.8,5.1,104,1.1,0,21.1,13.9,24.1,32.4,23,73.9,80,41,11.1,4,0
CRS2975RES1000mN7643000E343000,1000,1631.5,647,136.1,171,53,322.9,131,42234829.8,56323,215.9,431.1,1,23,66.9,556.1,0,0,73,53.4,114.6,168.9,115.1,376.5,362.1,190,147,30.9,0
CRS2975RES1000mN7643000E346000,1000,138.5,49.1,16.9,13.1,5.9,35.1,6,2586285.4,4130.1,0,49.1,0.8,10.1,5.9,31,1.3,0,8.1,4.3,8.9,14.1,11.2,29,32,16,11,3.9,0
CRS2975RES1000mN7643000E347000,1000,153.5,53.8,14,10.3,5,41,5.2,3200139.8,5079.3,3.1,50.7,0.5,2.7,3.3,46,1.3,0,7.2,5.8,6.3,17.3,10,29,41,15.2,15.7,3,3
CRS2975RES1000mN7643000E348000,1000,485,176,57.9,35,18,119.9,36.9,10077799.6,16107.9,10.2,165.8,0,12.9,41,122.1,0,0,21.9,14.2,36.3,65.9,34.6,65.9,120.1,51.1,59.1,13.9,2
CRS2975RES1000mN7643000E349000,1000,128,45.8,33,14.8,7.2,33,3,1912189.2,3963.8,0,45.8,0,3,7.6,35.2,0,0,7.2,2.7,10.7,13.2,9.2,20.7,26.7,13,16.2,8.4,0
CRS2975RES1000mN7643000E375000,1000,101,41,17.9,12.1,3.1,35,5,1515304.2,2911.9,0,41,0.9,2.1,4,34,0,0,5,1.9,2,8,9.2,17.9,16.9,26.1,10.9,3.1,0
CRS2975RES1000mN7644000E334000,1000,1469.5,487,292.1,108.9,86,94.9,195,19003673.3,34723,285.1,201.9,1,7,12,464,3,316,115,55,156.5,246.5,159.5,254,285,100,64,18,16
CRS2975RES1000mN7644000E335000,1000,1356.5,530,268,190,61,231,105,20762917.9,36761,181,349,15.9,67.1,98,345,4,98,99,45.5,106.5,126.5,89,256,251,145,165,63,10
CRS2975RES1000mN7644000E338000,1000,1073.5,370.9,166,60.9,44.9,161,129.9,17411677.5,28711.1,96.9,274,0,10.9,48,310,2,109.9,90.9,35,108.6,154,96,237,187.1,82.9,65.9,14.1,2
CRS2975RES1000mN7644000E339000,1000,3128.5,1047,407,231,167,675,222,53802692.7,78657,179,868,6,61,254,722,4,83,134.5,87.5,244,388,267.5,613,661,378,277,69,9
CRS2975RES1000mN7644000E340000,1000,3497,1168,501,213,180,634,277,60953893.9,90395,255,913,1,67,188,911,1,196,191.5,121,302.5,452,271,680,787,349,264,56,23
CRS2975RES1000mN7644000E341000,1000,1953.5,676.1,243,144,88,399,138,39288850.4,54937,103,573.1,3,28,101,541.1,3,69,120.5,67.5,162,224.9,135.5,390,448,201.1,160,33,11
CRS2975RES1000mN7644000E342000,1000,426,139.9,66,30.9,24.1,105.8,22.1,7353100.3,10343.8,2,137.9,0,9,21,108.8,1.1,0,27.9,16.8,29.6,47.6,34,97.1,89,48,25.1,10.9,0
CRS2975RES1000mN7644000E343000,1000,1153,372,112.1,59.9,50.8,240.1,78.9,25325906,31500.1,45,327,0.9,14,43.9,311.1,2.1,28,58.4,29.5,109.1,163.1,99,245.9,249,117,63.9,17.1,1
