idcar_nat,tmaille,ind,men,men_pauv,men_1ind,men_5ind,men_prop,men_fmp,ind_snv,men_surf,men_coll,men_mais,log_av45,log_45_70,log_70_90,log_ap90,log_inc,log_soc,ind_0_3,ind_4_5,ind_6_10,ind_11_17,ind_18_24,ind_25_39,ind_40_54,ind_55_64,ind_65_79,ind_80p,ind_inc
CRS3035RES1000mN2656000E3451000,1000,125,65,10,28,4,54,5,2749772.6,6209,11,54,32,4,12,17,0,0,2,0.5,5.5,13,4,14,27,18,29,12,0
CRS3035RES1000mN2656000E3489000,1000,175,62.9,4,10.2,6.1,49.9,1,3821255.9,7043.9,7,55.9,14.8,1,16.2,30.9,0,0,5,2,9,27,12,16.9,44.9,17.1,37.9,3.2,0
CRS3035RES1000mN2656000E3490000,1000,458.5,170.9,11,29,14,129.1,18,10112534.7,18181.9,2,168.9,11,4.9,42,113,0,17,31.1,17,40.5,39.1,39.9,88.9,84.1,47,60,10.9,0
CRS3035RES1000mN2656000E3491000,1000,322,131.1,5,28.9,5,110.2,10,7712366.3,14233,0,131.1,10.2,3.9,43.9,71.1,2,11,15.9,10.7,22.8,26.5,20.1,53.8,52.2,59.1,47.9,13,0
CRS3035RES1000mN2656000E3494000,1000,212,85.1,3.9,16,6.9,79.9,6,5498490.1,9879,0,85.1,15.9,8.2,31,30,0,0,2,4.8,11,24,10.1,23.9,30.2,40,44.9,21.1,0
CRS3035RES1000mN2656000E3495000,1000,257.5,111,8.1,28,7.1,103.1,7,5942328.1,12284,0,111,32.2,6.9,46,25.9,0,0,7.9,1.9,16.9,19.5,12.9,30.3,48.1,46.1,63.1,10.8,0
CRS3035RES1000mN2656000E3530000,1000,28,11.1,0,2,0,11.1,0,703298.8,1348,0,11.1,2.1,0,6,3,0,0,0,1,0,1,4.9,0,8,5,5.1,3,0
CRS3035RES1000mN2656000E3531000,1000,161,68.9,5,14.9,1,36.9,11,3234644.5,6744,0,68.9,9.9,1,16,42,0,12,7.8,9,8,13.4,10.1,37,21,16.9,26.9,10.9,0
CRS3035RES1000mN2656000E3532000,1000,41,16.2,1.1,5,1.1,15,0,998385.4,1969.7,0,16.2,7.1,0,3,6.1,0,0,4.1,3,1.7,1.7,2,11,5.1,7.1,2.3,3,0
CRS3035RES1000mN2656000E3533000,1000,43.5,21,0.9,8.9,0,18.9,0.9,1016346.9,2439,0,21,13,3.8,0,4.2,0,0,3,1.5,0.5,2.5,1.9,5.9,12,7.1,2,7.1,0
CRS3035RES1000mN2656000E3576000,1000,32,12,0,1,1,4,1,837778.9,1388,0,12,3.1,3.9,4,1,0,0,1.9,2.1,0.4,4.6,1,7.1,9.9,2.9,2.1,0,0
CRS3035RES1000mN2656000E3577000,1000,95,36,3.1,7,3.9,29.9,3.1,2837049.5,5142,0,36,5,2.2,17.9,10.9,0,0,2.7,0,8.7,8,13.4,8.1,15.9,13.9,15.1,9.2,0
CRS3035RES1000mN2656000E3580000,1000,337.5,134,24,42,16.8,65,21,6539385.4,10830,34.9,99.1,2,15,43,74,0,57,11,8.8,23.3,41,37,45,75,46.2,32.2,18,0
CRS3035RES1000mN2656000E3581000,1000,3511,1681,349,731,94,779,241,76808402.8,130895,890,791,431.9,883.1,143,219,4,467,190,87.5,244,313,296.5,671,722,399,424,156,8
CRS3035RES1000mN2656000E3582000,1000,3463.5,1905,493,1047,79,725,189,79807758.8,137876,1256,649,1005,392,201,293,14,148,134.5,70,154,274.5,491.5,905,628,346,309,144,7
CRS3035RES1000mN2656000E3583000,1000,6015,3083,851,1649,217,987,459,104693025.2,228549,2692,391,48,1450,1006,579,0,1746,355,192.5,391.5,538.5,422.5,943,950,658,952,602,10
CRS3035RES1000mN2656000E3584000,1000,4500.5,2274,716,1183.9,173,538,388.1,76166488.6,167760.9,1759.9,514.1,14,426,1435,399,0,1508,249.5,124.5,320.5,445.9,358.1,786,729.9,527.1,688,246,25
CRS3035RES1000mN2656000E3585000,1000,2652,1294,234,606.1,83,386,216.1,51557857.2,93390,708,586,19.9,5,110,1156.1,3,250,138,93.5,215.5,237,317.5,685,448,183.4,191,130.1,13
CRS3035RES1000mN2656000E3636000,1000,162.5,70.9,6.1,21,1,59,3,3755343.1,8025,0,70.9,29.9,6.1,15,18.9,1,0,2.9,3.6,10,12.1,10,25.8,32,24,29.1,13,0
CRS3035RES1000mN2656000E3637000,1000,66,35.1,5,15,0,22.1,4,1568049.9,3556.1,4.1,31,16.9,5.1,6,7.1,0,0.9,2.5,0,4.1,3.4,7,6,8.9,9.1,17,8,0
CRS3035RES1000mN2656000E3822000,1000,324.5,196,44.9,121,5,91,22,6794263.4,16364,96.9,99.1,151.1,25.1,11.9,7.9,0,7,9,3.5,15.9,21.5,23.5,44,77.9,45.1,54.1,30,0
CRS3035RES1000mN2656000E3823000,1000,724,408.2,44.1,201.1,7,219.1,33.1,15472711,33273,206,202.2,128.9,130.3,139,10,0,0,15,9.5,32.1,45,72.6,131.9,122.8,90,112,93.1,0
CRS3035RES1000mN2656000E3914000,1000,80.5,35,2.9,10,1,32.1,3.1,1909364.1,3981,1,34,22.9,1,4.1,7,0,0,5.4,2,3,8.1,1.9,16,12,10.9,16.1,5.1,0
CRS3035RES1000mN2656000E3915000,1000,104.5,45.8,2,13,1,38,7,2417707.9,4629,1,44.8,19.8,1.1,6,18.9,0,0,4.9,1.1,4.5,7.9,7.9,17.8,25.1,9.1,18.1,8.1,0
CRS3035RES1000mN2656000E3952000,1000,66.5,34,2.1,11.9,0,27,2.1,1505800.4,4004,5,29,30.9,0,3.1,0,0,0,1.4,1.9,2.1,4.1,2.1,11.9,10,15,13.1,4.9,0
CRS3035RES1000mN2656000E3954000,1000,131,55,7.2,14.9,2,48,6.2,2804665.2,5351,2,53,26.9,6,16,6.1,0,0,4,0,5.2,16.9,14.9,14.2,26,15.9,19,14.9,0
CRS3035RES1000mN2656000E3955000,1000,88.5,44.1,8.1,19,1,38,6,1711101.6,4115.1,3,41.1,27,8.1,6.1,2,0.9,0,4,2.5,6,4,6.1,14,15.8,16.1,11.1,8.9,0
CRS3035RES1000mN2656000E3973000,1000,88,36,3,10.9,3,33.1,1.1,2101447.6,4037.1,0.8,35.2,12.8,1.1,7.9,14.2,0,0,5.9,1.9,5.9,8.8,4.9,14.1,19,8.2,17.2,2.1,0
CRS3035RES1000mN2656000E3974000,1000,97,39,6.8,6.8,3.1,29.1,3.1,1969880.7,4224,0,39,14.2,7.6,8.2,9,0,3.1,1.8,0.9,4.3,4.9,6.1,14.9,14.9,13,25.9,2.2,8.1
CRS3035RES1000mN2656000E3978000,1000,42,18,3,5,0.9,17,2,815096.3,2126,0,18,5,6,3,4,0,0,1.1,0,2.1,4,3.1,6,6.8,6.9,5,7,0
CRS3035RES1000mN2656000E3979000,1000,68.5,26,5,8.1,1.9,14,6,1387229.1,2701,3,23,8.1,0,2.9,15,0,0,5.9,3,8.9,5,6.5,18.1,11,6.1,3,1,0
CRS3035RES1000mN2656000E4003000,1000,43,17,0,2.1,2.1,17,0.9,1079972.9,2046.1,0,17,5,0,5.9,6.1,0,0,0,0.9,0,4,6.1,0.9,11,6.1,12.9,1.1,0
CRS3035RES1000mN2656000E4006000,1000,28,14.9,2,6,0,6,2,571470.1,1448,9,5.9,9,4.9,0,1,0,0,0.9,0.9,1,1.1,0,3,6.1,4,8,3,0
CRS3035RES1000mN2656000E4007000,1000,724,432,95,241,9,171,43.1,14803809.5,37333.8,323,109,215,38,154,24,1,116,9.1,7,22.5,43.9,51.6,85.1,135.9,118,171,78.9,1
CRS3035RES1000mN2657000E3434000,1000,129.5,71,5,25,1,59,4,3674184.2,7466,8,63,1,26,23,21,0,0,1,2,4,3.5,4,10,12,10,63,20,0
CRS3035RES1000mN2657000E3435000,1000,58,32.1,3.1,14,1,29,3.1,1568667.8,3759.9,0,32.1,0,4.1,7.1,20.9,0,0,2.9,0,1.9,2,3.1,5.1,5.8,9,24,4.2,0
CRS3035RES1000mN2657000E3436000,1000,202,128.9,13.1,65.9,0,100.8,10.1,5224456.6,11574,12,116.9,8,9.9,52.9,58.1,0,4.9,1,0,1,4,7,14.1,22.8,35,82,35.1,0
CRS3035RES1000mN2657000E3437000,1000,172,96.9,9.1,36.9,2,79.1,5.9,4337835.2,8935.1,4.9,92,1.1,12.1,48.9,34.8,0,0,2,0,7.6,5.7,2.6,10,15.1,35.9,65.9,27.2,0
CRS3035RES1000mN2657000E3440000,1000,328,174.1,11,66.9,5,125,7.8,7844958.9,15554,0,174.1,8,7,39.1,119,1,0,6.1,4,6.4,11.5,18,27.9,41,68.1,116.9,28.1,0
CRS3035RES1000mN2657000E3441000,1000,160.5,89,13,36,1,62,7,3565853.9,7871,10,79,10,4,10,65,0,14,2.9,3,4.5,7,3.1,16,24,19,66,15,0
CRS3035RES1000mN2657000E3450000,1000,70,34,3,13,1,27,1,1674750.2,3558,0,34,2.1,0,11,20.9,0,0,1,1,1,11,1,8.1,13,10,16,7.9,0
CRS3035RES1000mN2657000E3451000,1000,36,15,1,3.1,1,14,1,887659.3,1782,0,15,8.9,0.9,1.2,4,0,0,1,0,2,4,2,4,8.9,5.1,7,2,0
CRS3035RES1000mN2657000E3485000,1000,265,123.1,9.9,39.8,4.1,95,11,5710371.1,13650.8,4,119.1,56.1,5.1,26,35.9,0,5.9,7,5.9,13.6,21.7,15.9,42.8,49.9,41.1,49,18.1,0
CRS3035RES1000mN2657000E3489000,1000,103.5,40.1,3,9,4,38,2,2652218.8,5746,1,39.1,23,1,7.1,9,0,0,7.5,1.9,5.4,8.5,7.1,16,23,16.1,11,6,1
CRS3035RES1000mN2657000E3490000,1000,184,81,2,16.8,1,71.7,4,4245909.5,9112,0,81,26.1,6,22.8,26.1,0,3.1,2,2,3.9,14.1,19.1,12,44.1,30.9,37.8,18.1,0
CRS3035RES1000mN2657000E3491000,1000,37.5,18,0,3,0,16,1,949345.5,1992,0,18,3,0,8,7,0,0,0,0,0.5,2,2,4,9,12,8,0,0
CRS3035RES1000mN2657000E3494000,1000,116,40.9,0,2.9,5,39.9,2.1,2962460.9,5087,0,40.9,2.1,0,12.9,24.9,1,0,4,4.2,6.9,11,12.1,14,24,18,21.8,0,0
CRS3035RES1000mN2657000E3495000,1000,473,219.9,14.3,64.8,8,176.9,24,11460695.2,24905.1,7.8,212.1,76.3,9.8,63,69.8,1,14,6.7,8,18.5,45,30.5,54,104.9,93.1,82,30.3,0
CRS3035RES1000mN2657000E3530000,1000,108.5,56.8,3.8,23.8,0.8,31.8,2,2504411.4,5291.8,0,56.8,4.8,4.9,14.8,32.3,0,0,1.8,3.2,4.4,8.1,5.2,14.7,21.8,7.8,26.2,15.3,0
CRS3035RES1000mN2657000E3531000,1000,372.5,185,31,74,8,119.9,19,7987331.4,18308.2,10,175,60.9,19.9,41,62.1,1.1,1,13,9.5,22.2,31.2,25,58.9,58.1,46.8,69.9,37.9,0
CRS3035RES1000mN2657000E3532000,1000,95,51.1,6,24,1,23.9,2,1946246.3,4343,0,51.1,6,3,21,21.1,0,22,1.9,1,5.1,4.9,5.1,16,22,22,13,4,0
CRS3035RES1000mN2657000E3533000,1000,33,13.9,3.1,4,1.1,11,2,588966.8,1366,0,13.9,11.2,0.7,0.9,1.1,0,0,0.9,2,1.1,2,3.1,2.2,9.9,3.9,3.9,4,0
CRS3035RES1000mN2657000E3577000,1000,131.5,46,2,3,1,35,6,3275709.7,4817,0,46,6,0,2,38,0,5,3.5,6,16,16,10,29,31,8,8,4,0
CRS3035RES1000mN2657000E3580000,1000,362,166,29,61,10,136,20,7495166.5,15769,1,165,16,13,117,20,0,12,18,7,14.5,22.5,27,46.1,53,58.8,78.1,29,8
CRS3035RES1000mN2657000E3581000,1000,2310.5,1231,165,614.1,48,545.1,134,51590359,89608.9,596,635,209,217.9,268.1,535,1,169.9,85.6,54.4,105.4,172.5,247.5,512.9,425,273.1,257,176.1,1
CRS3035RES1000mN2657000E3582000,1000,2305.5,1096,197.9,470,70,596.9,143.9,50643737.5,89803,405.1,690.9,276.1,475.9,78,265,1,206.9,94,51.4,159.5,202.6,203,406,450,292.1,285,150.9,11
CRS3035RES1000mN2657000E3583000,1000,2843.5,1497,249,718,56,709,192,63499925.7,118196,703,794,23,349,331,793,1,289,115.4,63.5,147.5,220,238.5,537.5,490,337.1,420,263,11
CRS3035RES1000mN2657000E3584000,1000,1661.5,814,73,339,36,469,88,40990454.2,75025,169,645,7,2,59,745,1,51,48.5,30.5,84.5,119.5,183.5,316,293,239.8,267.2,78,1
CRS3035RES1000mN2657000E3585000,1000,256.5,108.9,9.9,28,5,81,8.9,7280569.5,13681,4.9,104,16.9,14.9,29,47.1,1,1,7,4,11.4,17,32,35.9,50,42.1,45.1,12,0
CRS3035RES1000mN2657000E3637000,1000,38.5,14.1,1,3,2,9,0,783733.7,1724,0,14.1,8.1,1,2,3,0,0,5,0.9,4.5,2,2,9.2,3,3,7.9,1,0
CRS3035RES1000mN2657000E3822000,1000,716,447.2,105.9,287,13,151,48.1,13790050.9,33187,294.2,153,256,46.2,55,90,0,44.9,20.9,12,32.5,46.6,58.1,126.9,130.1,90.9,110.1,87.9,0
CRS3035RES1000mN2657000E3823000,1000,332.5,189,30.9,98.9,3.9,103,21,6914110.4,14804.9,86,103,65.9,50,22.1,51,0,16,13.9,3,17.1,20.6,19,50.9,51,58.1,51,47.9,0
CRS3035RES1000mN2657000E3914000,1000,229,94,12.1,30,9,72,11.1,5159805.6,10325,1,93,67,2,4,21,0,5,8,6.4,13.1,30.4,17,30.1,61,27,25,11,0
CRS3035RES1000mN2657000E3915000,1000,37.5,15,1,2,0,10,5,839834.2,1426,0,15,2,0,10,3,0,5,0,1,1.5,8,1,5,15,4,2,0,0
CRS3035RES1000mN2657000E3953000,1000,50,20.9,2.9,2.9,2.1,19.1,2.9,1009380,2605,0,20.9,15,2.1,0.9,2.9,0,0,2.1,0,2.1,7.9,4.1,7.9,10.9,0,7.9,7.1,0
CRS3035RES1000mN2657000E3965000,1000,130,53,8.1,10,2.9,46.9,2,2575598.7,5204.9,0,53,4.1,1,31,16.9,0,0,5.9,3.1,8.9,14.1,6,21.1,18.9,21,24.9,6.1,0
CRS3035RES1000mN2657000E3973000,1000,44,18,2.9,6.1,1.9,15,1.9,930560.4,1913,1.9,16.1,7,1,1.9,8.1,0,0,1.9,2.9,4,6.1,0,8.9,10,1.9,4,4.3,0
CRS3035RES1000mN2657000E3978000,1000,58,24,1,4.9,0,17.9,2,1307169.1,2749.9,0,24,5,4.2,1.9,12.9,0,0,8.9,2,1.5,2.4,1,16.2,11.1,6.8,6,2.1,0
CRS3035RES1000mN2657000E4002000,1000,323,136,15,34,5,105,23,7433378.9,15374,24,112,63,2.9,35,34.1,1,0,8.1,4.9,18.5,43.5,23.1,34,82,38,59,11.9,0
CRS3035RES1000mN2657000E4003000,1000,191.5,85,8,28,9,67,4.9,4686098.9,10033,7.9,77.1,37,6,22,20,0,0,3.2,1.2,6.7,18.3,20.8,19.1,50.9,23.7,35.3,12.3,0
CRS3035RES1000mN2657000E4004000,1000,111,50,5,17.1,3,37.9,2,2531345.4,5384,10,40,18.1,4.9,18,9,0,0,7,2,8.4,3.5,7,19.1,15,22,23,4,0
CRS3035RES1000mN2657000E4005000,1000,54.5,30.2,3.9,13.1,1,24,5.2,1255687.9,3747.1,6,24.2,14.9,2,2.4,10.9,0,0,0.3,0,4.1,4.2,2.8,5.2,7.9,8.9,20.1,1,0
CRS3035RES1000mN2657000E4006000,1000,181,80.1,7,28,1.9,65.2,3.9,4216703.6,8138,20.1,60,22.8,22.1,16.1,19.1,0,2,1,2,3.9,18.9,17.9,13.1,41.1,26.1,41.9,15.1,0
CRS3035RES1000mN2657000E4007000,1000,221.5,94.9,23,35,9.9,27.9,14,4075758.1,8420,65.8,29.1,2,9.9,78.8,4.2,0,61,12.5,5.4,21.5,23.2,12.9,27.9,41.8,28.3,33.9,14.1,0
CRS3035RES1000mN2657000E4012000,1000,42,16,1.9,5,1.9,12,1,947687.7,2038,0.9,15.1,8,0,4,4,0,0,0.9,4,2,5,3.1,3.1,16,1,5.9,1,0
CRS3035RES1000mN2658000E3432000,1000,225,120.1,7.1,38,1.1,105.1,3.1,6108331.3,12720.9,1.1,119,0,16,42.2,61.9,0,0,2.8,1.1,3.8,5.1,5.9,13,30.1,59.1,89,15.1,0
CRS3035RES1000mN2658000E3433000,1000,478.5,276,19.9,110.8,2,223.9,13,12273571.3,26502,13,263,33,50.1,93.8,99.1,0,0,4,3.9,3,14.4,14.9,20.1,48.1,86,218,66.1,0
CRS3035RES1000mN2658000E3434000,1000,862,516.9,56.1,240,5,370,26.1,20523126.1,47978,53,463.9,80,79,138,219.9,0,22,5,2,10,35,23,47,89.1,144,332.9,173,1
CRS3035RES1000mN2658000E3435000,1000,628.5,350,13.9,115,3,294.9,22.9,16138451.4,34143,0,350,0,8.9,53.9,285,2.2,1,8,3,9.5,13.1,20.9,30,45.9,122,292.1,84,0
CRS3035RES1000mN2658000E3489000,1000,36.5,16.1,0,3.9,0,14,2.8,771584.5,2063.1,0,16.1,15.1,1,0,0,0,0,1,0,3.6,2.8,5.1,2,14,2.9,4.1,1,0
CRS3035RES1000mN2658000E3536000,1000,32,11,0,3,1.1,11,1.1,615751.5,1160,0,11,8.9,0,1,1.1,0,0,3,1,3,5,1.1,5.9,8,0,0,5,0
CRS3035RES1000mN2658000E3537000,1000,34,12.8,2,3.1,0.8,11,0,710391.8,1703.1,0,12.8,10.2,0,1.8,0.8,0,0,0.8,2,1.1,2,4.8,4.9,6,8.2,3.1,1.1,0
CRS3035RES1000mN2658000E3553000,1000,92,40,3,12,2,19,5,1758940.3,3939,0,40,2,1,5,32,0,0,5.9,0.5,6,9.5,9.1,14,24,8,10,5,0
CRS3035RES1000mN2658000E3578000,1000,540.5,219,10,37,12,197,19,13882602.3,23583.1,0,219,7,13,114,85,0,0,14,15.5,36,39.6,36.6,78.9,93,94.9,111,21,0
CRS3035RES1000mN2658000E3579000,1000,543,230,27,60.1,10,92,46,11851931.3,21006.9,0,230,6,0,19,205,0,58,29.9,12,41.4,59.5,51.1,121.9,103,70.1,47.1,7,0
CRS3035RES1000mN2658000E3582000,1000,368.5,171,25,62.9,9,116,20.9,8466575.9,14547,35.9,135.1,27.9,34,63,45.1,1,1.1,8.1,7.6,13.9,43.9,35,69.1,71.9,42.9,56,20.1,0
CRS3035RES1000mN2658000E3583000,1000,658,286.1,30,86.9,17.1,179.9,38,16284587.8,28871,56.1,230,55,34.9,38.1,158.1,0,20,25,16.6,38.4,65.1,57.1,101.8,134,90.9,97.1,32,0
CRS3035RES1000mN2658000E3584000,1000,1470.5,746.1,40,291,28,538,44,38503977.5,71231.1,141,605.1,21.1,29.2,391.9,303.9,0,7,33,19,43,87.5,100.9,213,200.9,245,427,100.2,1
CRS3035RES1000mN2658000E3585000,1000,236,102.1,7.1,22,4,87,6.1,6778109.9,11938.1,0,102.1,25.9,10,35,31.2,0,0,9,6,11.6,7,11.6,42.9,28,48,53.9,18,0
CRS3035RES1000mN2658000E3587000,1000,125.5,44,3,2.9,4,41,1.9,3080011.4,5999.1,0,44,5.9,0,15.1,23,0,0,0,1.8,7.7,12.8,13,14.1,32.9,20.1,22,1.1,0
CRS3035RES1000mN2658000E3590000,1000,133,55.2,2,12,1,45.9,6,3484694.5,6205,0,55.2,13,2,10.1,30.1,0,0,8,1,8.5,9.5,12.1,21.8,28.1,22,17,5,0
CRS3035RES1000mN2658000E3591000,1000,58,19,3,1,2,17.9,3,1436383.7,2798,0,19,4,0,5,9.1,0.9,0,0.9,2,4.9,6.1,5,9.1,19,3.9,7.1,0,0
CRS3035RES1000mN2658000E3596000,1000,44,19.1,0,4.9,0.9,10,2.9,1221694.4,2320,0,19.1,8.1,0.9,4.1,6,0,0,0.9,1.9,2.9,6,4,8.1,12,4.1,4.1,0,0
CRS3035RES1000mN2658000E3597000,1000,22,11,3,2,0,10,1,622563.7,1066,0,11,6.9,0,4.1,0,0,0,0,0,0,0,0,2,3.1,4.9,7,5,0
CRS3035RES1000mN2658000E3824000,1000,54,29,3.7,11.9,0,23.3,0,1210484.6,2807,4,25,16.1,0,12.2,0.7,0,0,0,1,1,3,5.2,2,15.1,5.9,16.8,4,0
CRS3035RES1000mN2658000E3825000,1000,138,61,6,17.1,2.9,41,9.1,3002161.2,5276,0,61,4.1,3,14,39.9,0,17,1.9,4,9,18.1,11,18,35.9,25,11,4.1,0
CRS3035RES1000mN2658000E3909000,1000,127,61.1,9,22.9,0.8,51.8,1.8,2921765.8,6181,8.1,53,51.1,0,4,6,0,5,6.9,1,3.9,6.2,7,24.1,22,22,26.9,7,0
CRS3035RES1000mN2658000E3912000,1000,52.5,19,0,4,3,17,0,1350480.6,2352,0,19,7.9,1,2.1,8,0,0,0.9,3,6,4.5,1,9.1,9.1,7,7,4.9,0
CRS3035RES1000mN2658000E3913000,1000,231.5,104.8,9.1,32.9,3,88.1,3,5972956.1,11651.1,1,103.8,88,2.7,6,8.1,0,0,9.9,3,13.8,11.5,16.1,32,47.1,32.1,48.1,17.9,0
CRS3035RES1000mN2658000E3916000,1000,245,116,10,38.1,4,90.1,14,6467884.1,12349.1,7.9,108.1,54.9,21.9,19,20.2,0,2,9,5.4,11.5,16.5,10.6,38,48.8,41.1,42.1,22,0
CRS3035RES1000mN2658000E3917000,1000,259,132,13,47,3,78.1,14.1,6557501.2,13609,30,102,95.1,10,15.9,11,0,4,8,0.5,14.4,19.8,8.9,46.1,44.1,48.1,47.1,22,0
CRS3035RES1000mN2658000E3920000,1000,209,95.9,10,37.9,5,58,3,4616371.1,7990,30,65.9,56.1,6.9,6.9,26,0,15,8,3,6.7,17.9,17,36.2,51.9,30.2,25.2,12.9,0
CRS3035RES1000mN2658000E3921000,1000,1930.5,997,164.9,457,34,357,120,38871695.6,78239,644,353,497.1,136.8,209,152.1,2,270,72.4,39.4,78.9,161.6,182,350,383,240.1,299,123.1,1
CRS3035RES1000mN2658000E3948000,1000,109,44,4,11.9,2,36,0,2641563.6,4631,2,42,20.1,2.9,11.1,9.9,0,0,3,3.9,5,9.9,4.9,23.1,27,17.2,11,4,0
CRS3035RES1000mN2658000E3955000,1000,38,19.9,4,9,0,16,0.9,730373.6,1625,0,19.9,12,1.9,3,3,0,0,0.9,0.9,1,3,1,5,8,6.1,7,5.1,0
CRS3035RES1000mN2658000E3964000,1000,98,37.1,6.1,9.8,5.2,29.9,2,2137089,3773,0,37.1,12,1.9,4,19.2,0,0,7.9,7.6,9.5,5.1,9,17.9,18.1,11.9,8.1,2.9,0
CRS3035RES1000mN2658000E3965000,1000,454.5,196.8,27.8,58.1,19.3,169,16,9604351.4,18943.1,2.8,194,50.9,33.2,52.1,60.6,0,6,14.9,5.8,23.8,47.5,26,50,90.9,59.1,98.1,38.4,0
CRS3035RES1000mN2658000E3977000,1000,152.5,55,5,10.1,5,49.1,3.1,3658694.9,6473.1,4.1,50.9,9.1,1.9,4.9,39.1,0,0,7.8,4.1,15.1,21.4,4.9,31,33.1,14,18,3.1,0
CRS3035RES1000mN2658000E3978000,1000,280,113.8,8.7,28.2,6.1,87.9,11,6523515.9,12978,3.8,110,35.8,13,19.9,45.1,0,8,12,13.5,23.7,15.9,14,65.8,49.8,22.9,48.2,14.2,0
CRS3035RES1000mN2658000E3979000,1000,52,21,3.9,8.2,3.1,20.1,1.1,1120884.6,2203.1,0,21,5.1,3.1,5.9,6.9,0,0,3,5.9,3.9,1.1,1.9,11.9,3.1,5.9,13.2,2.1,0
CRS3035RES1000mN2658000E3994000,1000,51,20,2,6.1,4.1,20,2,1253593.6,2529,0,20,13,0,2,5,0,0,2,1,5.1,7.9,2,8,10.9,6.1,7,1,0
CRS3035RES1000mN2658000E3995000,1000,50,23.1,1.9,5.9,0.9,20,1.9,1274788.7,2666.9,2.2,20.9,8.1,1.9,3.1,10,0,0,0,0.6,5.6,1.9,0.9,5.8,11.1,8.1,13.1,2.9,0
CRS3035RES1000mN2659000E3432000,1000,235,119.9,6.9,35.9,4,104.9,0,6193811.2,11544.2,0,119.9,0,4.2,65.7,50,0,0,2,3,6,9,10.1,10,28.9,48,99.1,18.9,0
CRS3035RES1000mN2659000E3433000,1000,334,192,7,72,1,161.1,7,8323135.5,17015.1,2,190,1,0,63,128,0,2,4,0,8.1,7,5,17,24,55,155.9,58,0
CRS3035RES1000mN2659000E3434000,1000,373,192,13,54.1,2.9,156.1,9,9046855.8,18985.1,0,192,7.1,12.2,29.8,142.9,0,0,6,2,9.7,11.5,13.9,22,42.9,63.1,155.9,46,0
CRS3035RES1000mN2659000E3435000,1000,81,39.9,1,9.9,0,32.1,2,2162032.1,4494,0,39.9,0.8,0.9,17.1,20.1,1,0,0,0,1.4,2.5,3.1,2,13,21,31,7,0
CRS3035RES1000mN2659000E3488000,1000,48,20,4,7,0.8,17,0,1062887.2,2930.9,0,20,16,0,2.9,1.1,0,0,2.9,1.1,4.9,5.5,2.5,8.1,9,2.9,4.9,6.2,0
CRS3035RES1000mN2659000E3489000,1000,50,22.9,2.1,9.1,0.9,17.9,4.1,1035724.3,2900,0,22.9,17.9,2.1,0,2.9,0,0,3.8,0,3,4.1,5,10,10,5,5,4.1,0
CRS3035RES1000mN2659000E3536000,1000,51.5,20.1,1,2.2,1,18,1,1168364.3,2350,0,20.1,7.2,0,7.9,5,0,0,1.8,2.1,6.1,2.5,2.2,12.9,2.2,10.8,7.9,3,0
CRS3035RES1000mN2659000E3537000,1000,93.5,36,6,7,2.1,25,2.9,1816706.2,3513,0,36,20.1,1.9,2.1,11.9,0,0,2.9,4,6.5,13,3,15,27,8.1,12,2,0
CRS3035RES1000mN2659000E3553000,1000,46,20,0.9,4,0,10,3,1046519.9,2385.9,0,20,1.9,2,3.1,13,0,0,0.9,0.9,4,2,2.9,6.1,9.1,4,7,9.1,0
CRS3035RES1000mN2659000E3578000,1000,102,41,1,4.9,1,37,3,2687843.4,4476,0,41,4,1,24.9,11.1,0,0,4.1,4.1,6.9,7,6,15.1,15.9,13.9,18,11,0
CRS3035RES1000mN2659000E3583000,1000,27,11,1,3.9,0,9,0,595635.1,910,0,11,6,2.1,0,2.9,0,0,0,1.9,3.9,1,2,4,8,4.1,2.1,0,0
CRS3035RES1000mN2659000E3584000,1000,361,151,13,43,12,100.1,23,7861928.9,14982,17,134,26,25.1,14.9,85,0,16,23.4,11,24.1,33.1,21.4,93.1,62.8,26.1,44,22,0
CRS3035RES1000mN2659000E3586000,1000,65.5,28,2,2.9,0,24,2.9,1815118.8,3348,0,28,0,0,6.9,21.1,0,0,0,0,1.5,4,7,7,9,23,14,0,0
CRS3035RES1000mN2659000E3587000,1000,521.5,195.1,6,31,16,177.9,16.1,14942501.4,25513.1,0,195.1,22.1,7.1,45.8,120.1,0,0,14,11.1,33.9,54.4,44,68,120.9,95.1,68.1,12,0
CRS3035RES1000mN2659000E3590000,1000,421.5,149,12,27.1,14,117.1,19,11248343.2,17618.1,9,140,19.9,7,15,107.1,0,8,27.1,13.5,33.6,55.5,33.1,69.9,110,46.9,27.9,4,0
CRS3035RES1000mN2659000E3591000,1000,56,25,2,8,2,22.1,5.9,1523731.5,3004,0,25,7,0,8,10,0,0,3.1,0,7,5.9,2.1,9,9.9,7.1,11,0.9,0
CRS3035RES1000mN2659000E3597000,1000,24.5,11,2,2,0,10,1.1,666891.7,1180.9,0,11,6,1,2.9,1.1,0,0,0,0,1.5,2,2,0,5,8.1,2.9,3,0
CRS3035RES1000mN2659000E3636000,1000,140,63.9,7.9,18.9,2.9,51,6.9,2786489,6341.9,0,63.9,20,9.9,18.9,15.1,0,0,1,2.9,10.9,11.5,12.5,22,24.1,18.1,29.1,7.9,0
